Domain,url_length,num_dots,num_hyphens,num_underscores,num_slashes,num_digits,digit_ratio,num_special,num_question,num_equal,num_dollar,num_exclamation,num_hashtag,num_percent,repeated_digits_url,domain_length,num_hyphens_domain,num_special_domain,has_special_domain,subdomain_count,avg_subdomain_len,subdomain_hyphen,subdomain_repeated_digits,entropy_url,entropy_domain,https,has_ip_host,is_related_to_cse,html_length,num_links,external_links_ratio,num_forms,has_login_form,num_scripts,num_iframes,title_length,meta_keyword_match,favicon_match_cse,favicon_distance
clinicasr.com,20.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.784183719779189,3.180832987205441,0.0,0.0,0.3160434067249298,206756.0,57.0,0.8421051154201551,0.0,0.0,33.0,0.0,49.0,1.0,0.0,999.0
nice-789.store,21.0,1.0,1.0,0.0,2.0,3.0,0.14285707482996438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9754180179138334,3.6644977792004614,0.0,0.0,0.23467610776424408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
botanica2life.com,24.0,1.0,0.0,0.0,2.0,1.0,0.04166664930556279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.970175521464345,3.616874605956222,0.0,0.0,0.23863865435123444,114.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,999.0
shizonic.cloud,21.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8208888513501886,3.3787834934861753,0.0,0.0,0.2175140380859375,29410.0,6.0,0.8333319444467593,0.0,0.0,3.0,0.0,42.0,0.0,0.0,999.0
nickypullen.store,24.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.970175521464345,3.7345216647797512,0.0,0.0,0.2737598419189453,589967.0,29.0,0.9999996551725328,0.0,0.0,12.0,6.0,37.0,0.0,0.0,999.0
ajbgpnb.sbs,18.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4613201402110083,2.8453509366224368,0.0,0.0,0.4773942828178406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
raylandtechnical.com.ng,30.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0062389286533895,3.729446194905256,0.0,0.0,0.24681450426578522,26311.0,26.0,0.9615380917161186,0.0,0.0,16.0,0.0,25.0,0.0,0.0,999.0
nicegramm.cc,19.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6818808028034025,3.0220552088742005,0.0,0.0,0.24138329923152924,3387.0,1.0,0.0,1.0,0.0,2.0,0.0,20.0,0.0,0.0,999.0
themossbies.info,23.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6753108689123635,3.327819531114783,0.0,0.0,0.17939093708992004,735784.0,1.0,0.9999900000999989,1.0,0.0,64.0,0.0,64.0,1.0,0.0,999.0
sbicapex.com,19.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.826874881864638,3.4182958340544896,0.0,0.0,0.7039765119552612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
bobiwulole.pro,21.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6897037321995474,3.1820058147602133,0.0,0.0,0.33107176423072815,26231.0,22.0,0.9090904958679564,1.0,0.0,3.0,0.0,48.0,0.0,0.0,999.0
faga-clinic.com,22.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8796640049025943,3.323231428797621,0.0,0.0,0.27465081214904785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
chanduelectronics.in.net,31.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,3.873235826376329,2.2516291673878226,0.0,0.0,0.2559175491333008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
menuvacnica.com,22.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.788754913993503,3.1898980954642875,0.0,0.0,0.3291589021682739,23950.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,999.0
ccsbilanergo.com,23.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0559581516151235,3.577819531114783,0.0,0.0,0.42599034309387207,642336.0,11.0,0.9999990909099173,1.0,0.0,59.0,0.0,64.0,1.0,1.0,34.0
organicfoodchoice.click,30.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.894739663055176,3.464234652726566,0.0,0.0,0.27296674251556396,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
sbianalyt.com,20.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8841837197791893,3.546593564294939,0.0,0.0,0.5255176424980164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
mithanicpa.com,21.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4992275417233567,3.2359263506290326,0.0,0.0,0.37294942140579224,114.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,999.0
sntamonica.com,21.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.594465636961452,3.0930692077718898,0.0,0.0,0.34003761410713196,50880.0,87.0,0.13793101862861853,2.0,0.0,22.0,11.0,24.0,0.0,0.0,999.0
pnbconsulting.us,23.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.762267390651494,3.452819531114783,0.0,0.0,0.2625943720340729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
nicolatoth.com,21.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.499227541723357,3.1820058147602133,0.0,0.0,0.3116540014743805,39147.0,10.0,0.8999991000009,0.0,0.0,6.0,0.0,11.0,0.0,0.0,999.0
bbobhmy.sbs,18.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2810361125534233,2.550340709546388,0.0,0.0,0.4566221237182617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
nickandtonya.com,23.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.762267390651494,3.327819531114783,0.0,0.0,0.29169413447380066,114.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,999.0
schonclinic.med,22.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.788754913993503,3.323231428797621,0.0,0.0,0.30851319432258606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
drivensonics.com,23.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9148663038831,3.375,0.0,0.0,0.11618492007255554,2862.0,4.0,0.9999975000062501,0.0,0.0,3.0,0.0,19.0,0.0,0.0,999.0
aboutbobby.com,21.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.463280517810811,2.8962915290459277,0.0,0.0,0.2634398341178894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
lesbinian.com,20.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9219280948873627,3.3927474104487847,0.0,0.0,0.2963927686214447,114.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,999.0
sonicvn.online,21.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6304126608739984,2.950212064914747,0.0,0.0,0.29777830839157104,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
nicapritshop.com,23.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6753108689123635,3.5,0.0,0.0,0.5374834537506104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
young-lesbian.com,24.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.251629167387822,3.85216872360328,0.0,0.0,0.20751939713954926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
organickunafa.com,24.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.970175521464345,3.4548223999466057,0.0,0.0,0.31114643812179565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
wpnbuu.sbs,17.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.381580488309163,2.721928094887362,0.0,0.0,0.46374037861824036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
intuinic.com,19.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.431623565847431,2.8553885422075336,0.0,0.0,0.3883990943431854,3099.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,999.0
mksbidy.sbs,18.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5724312513221195,2.8453509366224368,0.0,0.0,0.44192472100257874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
nic1so.bond,18.0,1.0,0.0,0.0,2.0,1.0,0.055555524691375174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7254805569978675,3.095795255000934,0.0,0.0,0.42338699102401733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
nicolefeste.com,22.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7544418457133455,3.323231428797621,0.0,0.0,0.24266107380390167,3215.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,999.0
miaorganical.com,23.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.795088586397732,3.202819531114783,0.0,0.0,0.3672076463699341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
bellinicarni.com,23.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8820451081368623,3.327819531114783,0.0,0.0,0.3276863992214203,3137.0,1.0,0.9999900000999989,0.0,0.0,6.0,0.0,11.0,0.0,0.0,999.0
gxbobai.com,18.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7254805569978675,3.095795255000934,0.0,0.0,0.2525627315044403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
supersonic188.net,24.0,1.0,0.0,0.0,2.0,3.0,0.12499994791668836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8868421881310113,3.616874605956222,0.0,0.0,0.12918485701084137,179341.0,225.0,0.8533332954074091,2.0,1.0,20.0,0.0,64.0,1.0,0.0,999.0
nickypullen.site,23.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.795088586397732,3.5,0.0,0.0,0.26771268248558044,589967.0,29.0,0.9999996551725328,0.0,0.0,12.0,6.0,37.0,0.0,0.0,999.0
phnicecasino.com,23.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7081320646586016,3.327819531114783,0.0,0.0,0.4002600908279419,66134.0,53.0,0.9999998113207903,0.0,0.0,11.0,0.0,57.0,1.0,0.0,999.0
ethnicvastram.com,24.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.834962500721156,3.616874605956222,0.0,0.0,0.3751155138015747,164804.0,147.0,0.9455781669674717,6.0,1.0,59.0,1.0,61.0,1.0,1.0,30.0
enicx.info,17.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.616874605956222,2.9219280948873623,0.0,0.0,0.32021307945251465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
29botanic.com,20.0,1.0,0.0,0.0,2.0,2.0,0.099999950000025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.784183719779189,3.3927474104487847,0.0,0.0,0.37581950426101685,1136295.0,24.0,0.9999995833335069,2.0,0.0,60.0,2.0,31.0,1.0,1.0,32.0
matrixsonic.com,22.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.788754913993503,3.3735572622751855,0.0,0.0,0.1407567858695984,154699.0,14.0,0.2857140816327988,2.0,0.0,7.0,0.0,61.0,1.0,0.0,999.0
newdayclinic.net,23.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.762267390651494,3.327819531114783,0.0,0.0,0.2040700614452362,383179.0,12.0,0.9999991666673611,0.0,0.0,56.0,0.0,31.0,0.0,0.0,999.0
scobob.com,17.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3371753411230767,2.4464393446710155,0.0,0.0,0.27407559752464294,114.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,999.0
sonicwaeve.nl,20.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9219280948873627,3.3927474104487847,0.0,0.0,0.2876875400543213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
anicoparts.ru,20.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.684183719779189,3.3927474104487847,0.0,0.0,0.31283193826675415,226375.0,11.0,0.6363630578517656,1.0,0.0,25.0,0.0,59.0,1.0,0.0,999.0
germanic-us.com,22.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.095795255000934,3.640223928941852,0.0,0.0,0.3102187514305115,55291.0,3.0,0.6666644444518518,0.0,0.0,7.0,0.0,11.0,1.0,1.0,24.0
nice-789.online,22.0,1.0,1.0,0.0,2.0,3.0,0.13636357438019348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8796640049025943,3.323231428797621,0.0,0.0,0.21804936230182648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
geunicum.com,19.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.721611723969901,3.084962500721156,0.0,0.0,0.37320029735565186,197040.0,4.0,0.9999975000062501,0.0,0.0,1.0,0.0,17.0,0.0,0.0,999.0
sbianalyti.com,21.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.880179922675738,3.521640636343318,0.0,0.0,0.5338258147239685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
usedsernicon.com,23.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9148663038831,3.375,0.0,0.0,0.21302402019500732,5061.0,8.0,0.9999987500015626,0.0,0.0,0.0,0.0,22.0,0.0,0.0,999.0
2hsbi5.info,18.0,1.0,0.0,0.0,2.0,2.0,0.11111104938275035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7254805569978675,3.2776134368191157,0.0,0.0,0.36091557145118713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
sbikxj.sbs,17.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4548223999466057,2.6464393446710157,0.0,0.0,0.5338176488876343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
clinicaviolinvet.com.br,30.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.923231428797621,3.5342190211803404,0.0,0.0,0.3862655758857727,321.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,999.0
sahanicoolpoint.in.net,29.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,3.6335059949783672,2.2516291673878226,0.0,0.0,0.29286399483680725,163764.0,77.0,0.4025973503120324,2.0,0.0,19.0,0.0,57.0,1.0,0.0,999.0
sbobet8.top,18.0,1.0,0.0,0.0,2.0,1.0,0.055555524691375174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2810361125534233,2.913977073182752,0.0,0.0,0.5486965179443359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
ionic-frame.com,22.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.913977073182752,3.3735572622751855,0.0,0.0,0.34024083614349365,3747.0,1.0,0.9999900000999989,0.0,0.0,3.0,0.0,19.0,1.0,1.0,28.0
sbiquant.com,19.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8924071185928764,3.584962500721156,0.0,0.0,0.456003338098526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
snnnico.com,18.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4613201402110083,2.6635327548042547,0.0,0.0,0.32513538002967834,3125.0,1.0,0.9999900000999989,0.0,0.0,6.0,0.0,12.0,0.0,0.0,999.0
laitenic.com,19.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6818808028034025,3.2516291673878226,0.0,0.0,0.3909479081630707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
clinicfuse.com,21.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.880179922675738,3.3248629576173565,0.0,0.0,0.36747023463249207,89437.0,6.0,0.4999991666680556,1.0,0.0,6.0,0.0,11.0,1.0,0.0,999.0
nichebabe.com,20.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7219280948873625,3.238901256602631,0.0,0.0,0.3191201388835907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
mdmxclinic.com,21.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6537567082870015,2.9852281360342516,0.0,0.0,0.3320845067501068,3135.0,1.0,0.9999900000999989,0.0,0.0,6.0,0.0,11.0,0.0,0.0,999.0
flobobre.com,19.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6818808028034025,3.0220552088742005,0.0,0.0,0.3488486111164093,56836.0,3.0,0.9999966666777778,0.0,0.0,48.0,0.0,23.0,0.0,0.0,999.0
obtronic.pro,19.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.431623565847431,3.0220552088742005,0.0,0.0,0.2693057060241699,4201.0,0.0,0.0,0.0,0.0,6.0,0.0,18.0,0.0,0.0,999.0
schon-clinic.med,23.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8820451081368623,3.452819531114783,0.0,0.0,0.27591630816459656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
gopxv.xin,16.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.94770277922009,0.0,0.0,0.2321588397026062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
gsbingel.com,19.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9321380397593746,3.4182958340544896,0.0,0.0,0.33686450123786926,114.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,999.0
teranica.com,19.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6818808028034025,3.2516291673878226,0.0,0.0,0.28306734561920166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
mentoa.clinic,20.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.684183719779189,3.238901256602631,0.0,0.0,0.2613491117954254,70488.0,24.0,0.8333329861112558,0.0,0.0,11.0,1.0,21.0,0.0,0.0,999.0
burpnballs.com,21.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.916126946588284,3.521640636343318,0.0,0.0,0.4127800762653351,96398.0,2.0,0.0,2.0,1.0,57.0,0.0,19.0,1.0,0.0,999.0
